YearStart,LocationDesc,Topic,Question,Data_Value_Unit,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,BreakOutCategoryId,BreakOutId,LocationId,GeoLocation,Longitude,Latitude
2017,Delaware,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4200.0,4200.0,2800.0,6200.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2016,Connecticut,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",2900.0,2900.0,1200.0,6900.0,Race,Unknown,C1,T1,MD103,BOC04,RAC08,9,POINT (-72.64984095 41.56266102),-72.64984095,41.56266102
2021,Wyoming,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",2800.0,2800.0,400.0,19700.0,Race,Unknown,C1,T2,MD203,BOC04,RAC08,56,POINT (-108.1098304 43.23554134),-108.1098304,43.23554134
2018,United States,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4300.0,4300.0,4300.0,4400.0,Overall,Overall,C1,T2,MD203,BOC01,OVR01,59,,,
2021,Louisiana,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4800.0,4800.0,4300.0,5300.0,Gender,Female,C1,T1,MD103,BOC02,GEN02,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2018,West Virginia,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4300.0,4300.0,3800.0,4800.0,Gender,Female,C1,T1,MD103,BOC02,GEN02,54,POINT (-80.71264013 38.6655102),-80.71264013,38.6655102
2016,Hawaii,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5300.0,5300.0,700.0,37400.0,Race,Unknown,C1,T1,MD103,BOC04,RAC08,15,POINT (-157.8577494 21.30485044),-157.8577494,21.30485044
2018,Idaho,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4700.0,4700.0,3900.0,5600.0,Age,75+,C1,T2,MD203,BOC03,AGE08,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2019,Delaware,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",3300.0,3300.0,800.0,13100.0,Race,Unknown,C1,T1,MD103,BOC04,RAC08,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2020,Virginia,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5400.0,5400.0,3100.0,9300.0,Race,Unknown,C1,T2,MD203,BOC04,RAC08,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2017,Massachusetts,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",8200.0,8200.0,5600.0,12200.0,Race,Non-Hispanic Asian,C1,T1,MD103,BOC04,RAC03,25,POINT (-72.08269067 42.27687047),-72.08269067,42.27687047
2017,Virginia,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5900.0,5900.0,5600.0,6200.0,Age,75+,C1,T1,MD103,BOC03,AGE08,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2018,Missouri,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5000.0,5000.0,4800.0,5300.0,Race,Non-Hispanic White,C1,T1,MD103,BOC04,RAC01,29,POINT (-92.56630005 38.63579078),-92.56630005,38.63579078
2021,Texas,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4500.0,4500.0,4200.0,4700.0,Gender,Male,C1,T2,MD203,BOC02,GEN01,48,POINT (-99.42677021 31.82724041),-99.42677021,31.82724041
2021,Missouri,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4400.0,4400.0,2300.0,8500.0,Race,Unknown,C1,T1,MD103,BOC04,RAC08,29,POINT (-92.56630005 38.63579078),-92.56630005,38.63579078
2020,Maryland,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",1600.0,1600.0,400.0,6400.0,Race,Hispanic,C1,T2,MD203,BOC04,RAC04,24,POINT (-76.60926011 39.29058096),-76.60926011,39.29058096
2017,Idaho,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",3800.0,3800.0,1000.0,15400.0,Race,Hispanic,C1,T1,MD103,BOC04,RAC04,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2016,Delaware,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4200.0,4200.0,2800.0,6200.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2019,New York,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5100.0,5100.0,4900.0,5300.0,Race,Non-Hispanic White,C1,T2,MD203,BOC04,RAC01,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2018,Rhode Island,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",6700.0,6700.0,900.0,47300.0,Race,Hispanic,C1,T2,MD203,BOC04,RAC04,44,POINT (-71.52247031 41.70828019),-71.52247031,41.70828019
2017,North Carolina,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4800.0,4800.0,4500.0,5000.0,Gender,Female,C1,T1,MD103,BOC02,GEN02,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2020,Louisiana,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",6200.0,6200.0,5700.0,6700.0,Age,75+,C1,T1,MD103,BOC03,AGE08,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2018,Idaho,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Black,C1,T1,MD103,BOC04,RAC02,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2016,Pennsylvania,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4500.0,4500.0,4300.0,4800.0,Age,75+,C1,T2,MD203,BOC03,AGE08,42,POINT (-77.86070029 40.79373015),-77.86070029,40.79373015
2018,North Dakota,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,38,POINT (-100.118421 47.47531978),-100.118421,47.47531978
2021,Arkansas,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",1700.0,1700.0,200.0,11800.0,Race,Unknown,C1,T2,MD203,BOC04,RAC08,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2020,West Virginia,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4200.0,4200.0,3700.0,4700.0,Race,Non-Hispanic White,C1,T2,MD203,BOC04,RAC01,54,POINT (-80.71264013 38.6655102),-80.71264013,38.6655102
2018,"Washington, DC",Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",11800.0,11800.0,2900.0,47000.0,Race,Other,C1,T1,MD103,BOC04,RAC07,11,POINT (-77.03196113 38.89037139),-77.03196113,38.89037139
2018,Mississippi,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5900.0,5900.0,5500.0,6400.0,Age,75+,C1,T1,MD103,BOC03,AGE08,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2021,Louisiana,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",7000.0,7000.0,2300.0,21600.0,Race,Non-Hispanic Asian,C1,T2,MD203,BOC04,RAC03,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2017,Louisiana,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3800.0,3800.0,900.0,15100.0,Race,Non-Hispanic Asian,C1,T2,MD203,BOC04,RAC03,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2016,Utah,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4500.0,4500.0,1500.0,14100.0,Race,Other,C1,T2,MD203,BOC04,RAC07,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2021,Colorado,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4500.0,4500.0,4100.0,5000.0,Race,Non-Hispanic White,C1,T1,MD103,BOC04,RAC01,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2017,Louisiana,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5900.0,5900.0,5300.0,6600.0,Race,Non-Hispanic Black,C1,T1,MD103,BOC04,RAC02,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2018,New Hampshire,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5300.0,5300.0,4900.0,5900.0,Race,Non-Hispanic White,C1,T1,MD103,BOC04,RAC01,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2019,Montana,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,30,POINT (-109.4244206 47.06652897),-109.4244206,47.06652897
2020,Wisconsin,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5400.0,5400.0,3500.0,8300.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2020,Alaska,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5800.0,5800.0,4400.0,7700.0,Gender,Male,C1,T2,MD203,BOC02,GEN01,2,POINT (-147.722059 64.84507996),-147.722059,64.84507996
2018,North Carolina,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4800.0,4800.0,4200.0,5400.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2018,Maine,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",14300.0,14300.0,3600.0,57100.0,Race,Non-Hispanic Asian,C1,T1,MD103,BOC04,RAC03,23,POINT (-68.98503134 45.25422889),-68.98503134,45.25422889
2019,Arizona,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3600.0,3600.0,3300.0,3900.0,Race,Non-Hispanic White,C1,T2,MD203,BOC04,RAC01,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2016,Michigan,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",1100.0,1100.0,400.0,3500.0,Race,Unknown,C1,T2,MD203,BOC04,RAC08,26,POINT (-84.71439027 44.66131954),-84.71439027,44.66131954
2020,Colorado,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",2800.0,2800.0,900.0,8500.0,Race,Unknown,C1,T2,MD203,BOC04,RAC08,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2019,Delaware,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",2900.0,2900.0,2200.0,3700.0,Gender,Female,C1,T2,MD203,BOC02,GEN02,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2018,California,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4900.0,4900.0,4600.0,5100.0,Gender,Male,C1,T2,MD203,BOC02,GEN01,6,POINT (-120.9999995 37.63864012),-120.9999995,37.63864012
2019,United States,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4500.0,4500.0,4500.0,4600.0,Race,Non-Hispanic White,C1,T1,MD103,BOC04,RAC01,59,,,
2016,Michigan,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3900.0,3900.0,3600.0,4100.0,Gender,Female,C1,T2,MD203,BOC02,GEN02,26,POINT (-84.71439027 44.66131954),-84.71439027,44.66131954
2019,Illinois,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4000.0,4000.0,2600.0,6300.0,Race,Non-Hispanic Asian,C1,T2,MD203,BOC04,RAC03,17,POINT (-88.99771018 40.48501028),-88.99771018,40.48501028
2016,Arkansas,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",0.0,0.0,0.0,0.0,Race,Unknown,C1,T2,MD203,BOC04,RAC08,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2016,Wisconsin,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",2400.0,2400.0,300.0,17300.0,Race,Hispanic,C1,T2,MD203,BOC04,RAC04,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2017,New Mexico,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",3400.0,3400.0,1300.0,9200.0,Race,Non-Hispanic Black,C1,T1,MD103,BOC04,RAC02,35,POINT (-106.240581 34.52088095),-106.240581,34.52088095
2021,Michigan,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4400.0,4400.0,4100.0,4800.0,Gender,Female,C1,T2,MD203,BOC02,GEN02,26,POINT (-84.71439027 44.66131954),-84.71439027,44.66131954
2021,Minnesota,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4100.0,4100.0,3700.0,4500.0,Race,Non-Hispanic White,C1,T2,MD203,BOC04,RAC01,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2020,Oregon,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4500.0,4500.0,2500.0,8200.0,Race,Other,C1,T1,MD103,BOC04,RAC07,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2020,California,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4800.0,4800.0,4200.0,5500.0,Race,Non-Hispanic Black,C1,T1,MD103,BOC04,RAC02,6,POINT (-120.9999995 37.63864012),-120.9999995,37.63864012
2020,Massachusetts,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5000.0,5000.0,4600.0,5400.0,Gender,Male,C1,T1,MD103,BOC02,GEN01,25,POINT (-72.08269067 42.27687047),-72.08269067,42.27687047
2016,Ohio,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3600.0,3600.0,3400.0,3900.0,Gender,Male,C1,T2,MD203,BOC02,GEN01,39,POINT (-82.40426006 40.06021014),-82.40426006,40.06021014
2017,Maryland,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4700.0,4700.0,4400.0,5100.0,Race,Non-Hispanic White,C1,T2,MD203,BOC04,RAC01,24,POINT (-76.60926011 39.29058096),-76.60926011,39.29058096
2016,Texas,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4200.0,4200.0,4000.0,4400.0,Gender,Female,C1,T2,MD203,BOC02,GEN02,48,POINT (-99.42677021 31.82724041),-99.42677021,31.82724041
2017,Utah,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4300.0,4300.0,3600.0,5100.0,Age,75+,C1,T2,MD203,BOC03,AGE08,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2021,Illinois,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5400.0,5400.0,3700.0,7900.0,Race,Other,C1,T2,MD203,BOC04,RAC07,17,POINT (-88.99771018 40.48501028),-88.99771018,40.48501028
2017,Ohio,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3700.0,3700.0,3400.0,3900.0,Gender,Male,C1,T2,MD203,BOC02,GEN01,39,POINT (-82.40426006 40.06021014),-82.40426006,40.06021014
2021,Washington,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",7300.0,7300.0,6900.0,7800.0,Age,75+,C1,T1,MD103,BOC03,AGE08,53,POINT (-120.4700108 47.52227863),-120.4700108,47.52227863
2021,Alaska,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",6400.0,6400.0,2100.0,19800.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,2,POINT (-147.722059 64.84507996),-147.722059,64.84507996
2020,North Carolina,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4100.0,4100.0,2600.0,6400.0,Race,Other,C1,T1,MD103,BOC04,RAC07,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2020,Wisconsin,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5500.0,5500.0,5000.0,5900.0,Age,75+,C1,T1,MD103,BOC03,AGE08,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2019,Washington,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3300.0,3300.0,1700.0,6300.0,Race,Unknown,C1,T2,MD203,BOC04,RAC08,53,POINT (-120.4700108 47.52227863),-120.4700108,47.52227863
2020,Mississippi,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",6100.0,6100.0,5500.0,6700.0,Gender,Male,C1,T1,MD103,BOC02,GEN01,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2016,Rhode Island,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4300.0,4300.0,1400.0,13300.0,Race,Other,C1,T1,MD103,BOC04,RAC07,44,POINT (-71.52247031 41.70828019),-71.52247031,41.70828019
2018,Connecticut,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",2600.0,2600.0,1000.0,7000.0,Race,Unknown,C1,T2,MD203,BOC04,RAC08,9,POINT (-72.64984095 41.56266102),-72.64984095,41.56266102
2017,Illinois,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4700.0,4700.0,3200.0,7100.0,Race,Hispanic,C1,T2,MD203,BOC04,RAC04,17,POINT (-88.99771018 40.48501028),-88.99771018,40.48501028
2018,Virginia,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5800.0,5800.0,5600.0,6100.0,Age,75+,C1,T1,MD103,BOC03,AGE08,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2020,Michigan,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4500.0,4500.0,4200.0,4900.0,Gender,Male,C1,T2,MD203,BOC02,GEN01,26,POINT (-84.71439027 44.66131954),-84.71439027,44.66131954
2021,Missouri,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4500.0,4500.0,600.0,32299.999999999996,Race,Hispanic,C1,T2,MD203,BOC04,RAC04,29,POINT (-92.56630005 38.63579078),-92.56630005,38.63579078
2017,Utah,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5000.0,5000.0,4300.0,5800.0,Age,75+,C1,T1,MD103,BOC03,AGE08,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2021,Utah,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",3300.0,3300.0,2700.0,4100.0,Age,75+,C1,T2,MD203,BOC03,AGE08,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2021,Delaware,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",2100.0,2100.0,1100.0,4000.0,Race,Non-Hispanic Black,C1,T2,MD203,BOC04,RAC02,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2021,New Mexico,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4800.0,4800.0,1500.0,14800.0,Race,Unknown,C1,T1,MD103,BOC04,RAC08,35,POINT (-106.240581 34.52088095),-106.240581,34.52088095
2017,Oregon,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5500.0,5500.0,4800.0,6300.0,Gender,Female,C1,T2,MD203,BOC02,GEN02,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2020,Pennsylvania,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4900.0,4900.0,2700.0,8900.0,Race,Other,C1,T2,MD203,BOC04,RAC07,42,POINT (-77.86070029 40.79373015),-77.86070029,40.79373015
2018,New York,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",6000.0,6000.0,5400.0,6600.0,Race,Non-Hispanic Black,C1,T1,MD103,BOC04,RAC02,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2017,Nebraska,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",7100.0,7100.0,3000.0,17200.0,Race,Unknown,C1,T1,MD103,BOC04,RAC08,31,POINT (-99.36572062 41.64104099),-99.36572062,41.64104099
2020,Nebraska,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5200.0,5200.0,4600.0,6000.0,Gender,Male,C1,T1,MD103,BOC02,GEN01,31,POINT (-99.36572062 41.64104099),-99.36572062,41.64104099
2017,West Virginia,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4200.0,4200.0,3800.0,4700.0,Race,Non-Hispanic White,C1,T2,MD203,BOC04,RAC01,54,POINT (-80.71264013 38.6655102),-80.71264013,38.6655102
2020,"Washington, DC",Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T2,MD203,BOC04,RAC03,11,POINT (-77.03196113 38.89037139),-77.03196113,38.89037139
2021,North Carolina,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5000.0,5000.0,4700.0,5400.0,Gender,Male,C1,T1,MD103,BOC02,GEN01,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2016,South Dakota,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",5400.0,5400.0,4600.0,6400.0,Age,75+,C1,T1,MD103,BOC03,AGE08,46,POINT (-100.3735306 44.35313005),-100.3735306,44.35313005
2021,Wisconsin,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",2600.0,2600.0,400.0,18200.0,Race,Hispanic,C1,T2,MD203,BOC04,RAC04,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2016,Virginia,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4300.0,4300.0,4000.0,4600.0,Gender,Female,C1,T2,MD203,BOC02,GEN02,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2017,Utah,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",4800.0,4800.0,4300.0,5500.0,Race,Non-Hispanic White,C1,T1,MD103,BOC04,RAC01,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2018,Montana,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T1,MD103,BOC04,RAC03,30,POINT (-109.4244206 47.06652897),-109.4244206,47.06652897
2017,Idaho,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",5500.0,5500.0,4800.0,6300.0,Race,Non-Hispanic White,C1,T2,MD203,BOC04,RAC01,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2020,Arizona,Major Cardiovascular Disease,Major mortality rate,"Rate per 100,000",3800.0,3800.0,2000.0,7300.0,Race,Unknown,C1,T1,MD103,BOC04,RAC08,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2018,Nebraska,Diseases of the Heart (Heart Disease),heart diseases mortality rate,"Rate per 100,000",4200.0,4200.0,3800.0,4800.0,Race,Non-Hispanic White,C1,T2,MD203,BOC04,RAC01,31,POINT (-99.36572062 41.64104099),-99.36572062,41.64104099
